date,Fed_Rate,GDP,CPI
1984-08-19,11.77,4084.25,104.5
1984-08-20,11.87,4084.25,104.5
1984-08-21,11.83,4084.25,104.5
1984-08-22,11.61,4084.25,104.5
1984-08-23,11.57,4084.25,104.5
1984-08-24,11.53,4084.25,104.5
1984-08-25,11.53,4084.25,104.5
1984-08-26,11.53,4084.25,104.5
1984-08-27,11.68,4084.25,104.5
1984-08-28,11.47,4084.25,104.5
1984-08-29,11.2,4084.25,104.5
1984-08-30,11.65,4084.25,104.5
1984-08-31,11.64,4084.25,104.5
1984-09-01,11.64,4084.25,105.0
1984-09-02,11.64,4084.25,105.0
1984-09-03,11.64,4084.25,105.0
1984-09-04,11.81,4084.25,105.0
1984-09-05,11.72,4084.25,105.0
1984-09-06,11.71,4084.25,105.0
1984-09-07,11.56,4084.25,105.0
1984-09-08,11.56,4084.25,105.0
1984-09-09,11.56,4084.25,105.0
1984-09-10,11.36,4084.25,105.0
1984-09-11,11.23,4084.25,105.0
1984-09-12,11.66,4084.25,105.0
1984-09-13,11.55,4084.25,105.0
1984-09-14,11.38,4084.25,105.0
1984-09-15,11.38,4084.25,105.0
1984-09-16,11.38,4084.25,105.0
1984-09-17,11.64,4084.25,105.0
1984-09-18,11.53,4084.25,105.0
1984-09-19,11.35,4084.25,105.0
1984-09-20,11.12,4084.25,105.0
1984-09-21,10.89,4084.25,105.0
1984-09-22,10.89,4084.25,105.0
1984-09-23,10.89,4084.25,105.0
1984-09-24,10.94,4084.25,105.0
1984-09-25,10.52,4084.25,105.0
1984-09-26,9.84,4084.25,105.0
1984-09-27,11.0,4084.25,105.0
1984-09-28,11.23,4084.25,105.0
1984-09-29,11.23,4084.25,105.0
1984-09-30,11.23,4084.25,105.0
1984-10-01,11.38,4148.551,105.3
1984-10-02,11.42,4148.551,105.3
1984-10-03,10.91,4148.551,105.3
1984-10-04,10.58,4148.551,105.3
1984-10-05,10.21,4148.551,105.3
1984-10-06,10.21,4148.551,105.3
1984-10-07,10.21,4148.551,105.3
1984-10-08,10.21,4148.551,105.3
1984-10-09,9.91,4148.551,105.3
1984-10-10,8.72,4148.551,105.3
1984-10-11,10.25,4148.551,105.3
1984-10-12,10.02,4148.551,105.3
1984-10-13,10.02,4148.551,105.3
1984-10-14,10.02,4148.551,105.3
1984-10-15,10.54,4148.551,105.3
1984-10-16,10.45,4148.551,105.3
1984-10-17,10.27,4148.551,105.3
1984-10-18,9.92,4148.551,105.3
1984-10-19,9.83,4148.551,105.3
1984-10-20,9.83,4148.551,105.3
1984-10-21,9.83,4148.551,105.3
1984-10-22,9.95,4148.551,105.3
1984-10-23,9.24,4148.551,105.3
1984-10-24,7.53,4148.551,105.3
1984-10-25,9.24,4148.551,105.3
1984-10-26,9.59,4148.551,105.3
1984-10-27,9.59,4148.551,105.3
1984-10-28,9.59,4148.551,105.3
1984-10-29,9.99,4148.551,105.3
1984-10-30,10.1,4148.551,105.3
1984-10-31,9.99,4148.551,105.3
1984-11-01,10.26,4148.551,105.3
1984-11-02,10.15,4148.551,105.3
1984-11-03,10.15,4148.551,105.3
1984-11-04,10.15,4148.551,105.3
1984-11-05,9.57,4148.551,105.3
1984-11-06,9.47,4148.551,105.3
1984-11-07,9.35,4148.551,105.3
1984-11-08,9.76,4148.551,105.3
1984-11-09,9.5,4148.551,105.3
1984-11-10,9.5,4148.551,105.3
1984-11-11,9.5,4148.551,105.3
1984-11-12,9.5,4148.551,105.3
1984-11-13,9.51,4148.551,105.3
1984-11-14,9.56,4148.551,105.3
1984-11-15,9.62,4148.551,105.3
1984-11-16,9.54,4148.551,105.3
1984-11-17,9.54,4148.551,105.3
1984-11-18,9.54,4148.551,105.3
1984-11-19,9.45,4148.551,105.3
1984-11-20,9.28,4148.551,105.3
1984-11-21,9.32,4148.551,105.3
1984-11-22,9.32,4148.551,105.3
1984-11-23,8.97,4148.551,105.3
1984-11-24,8.97,4148.551,105.3
1984-11-25,8.97,4148.551,105.3
1984-11-26,9.03,4148.551,105.3
1984-11-27,8.96,4148.551,105.3
1984-11-28,8.78,4148.551,105.3
1984-11-29,8.63,4148.551,105.3
1984-11-30,8.92,4148.551,105.3
1984-12-01,8.92,4148.551,105.3
1984-12-02,8.92,4148.551,105.3
1984-12-03,9.27,4148.551,105.3
1984-12-04,8.8,4148.551,105.3
1984-12-05,8.35,4148.551,105.3
1984-12-06,8.93,4148.551,105.3
1984-12-07,8.62,4148.551,105.3
1984-12-08,8.62,4148.551,105.3
1984-12-09,8.62,4148.551,105.3
1984-12-10,8.75,4148.551,105.3
1984-12-11,8.75,4148.551,105.3
1984-12-12,8.58,4148.551,105.3
1984-12-13,8.42,4148.551,105.3
1984-12-14,8.26,4148.551,105.3
1984-12-15,8.26,4148.551,105.3
1984-12-16,8.26,4148.551,105.3
1984-12-17,7.83,4148.551,105.3
1984-12-18,6.93,4148.551,105.3
1984-12-19,7.98,4148.551,105.3
1984-12-20,8.29,4148.551,105.3
1984-12-21,8.06,4148.551,105.3
1984-12-22,8.06,4148.551,105.3
1984-12-23,8.06,4148.551,105.3
1984-12-24,7.53,4148.551,105.3
1984-12-25,7.53,4148.551,105.3
1984-12-26,8.12,4148.551,105.3
1984-12-27,8.51,4148.551,105.3
1984-12-28,8.62,4148.551,105.3
1984-12-29,8.62,4148.551,105.3
1984-12-30,8.62,4148.551,105.3
1984-12-31,8.74,4148.551,105.3
1985-01-01,8.74,4230.168,105.5
1985-01-02,9.37,4230.168,105.5
1985-01-03,8.77,4230.168,105.5
1985-01-04,8.18,4230.168,105.5
1985-01-05,8.18,4230.168,105.5
1985-01-06,8.18,4230.168,105.5
1985-01-07,8.23,4230.168,105.5
1985-01-08,8.3,4230.168,105.5
1985-01-09,8.02,4230.168,105.5
1985-01-10,8.23,4230.168,105.5
1985-01-11,8.24,4230.168,105.5
1985-01-12,8.24,4230.168,105.5
1985-01-13,8.24,4230.168,105.5
1985-01-14,8.15,4230.168,105.5
1985-01-15,8.03,4230.168,105.5
1985-01-16,8.51,4230.168,105.5
1985-01-17,8.27,4230.168,105.5
1985-01-18,8.1,4230.168,105.5
1985-01-19,8.1,4230.168,105.5
1985-01-20,8.1,4230.168,105.5
1985-01-21,8.1,4230.168,105.5
1985-01-22,8.29,4230.168,105.5
1985-01-23,8.36,4230.168,105.5
1985-01-24,8.33,4230.168,105.5
1985-01-25,8.37,4230.168,105.5
1985-01-26,8.37,4230.168,105.5
1985-01-27,8.37,4230.168,105.5
1985-01-28,8.62,4230.168,105.5
1985-01-29,8.61,4230.168,105.5
1985-01-30,8.49,4230.168,105.5
1985-01-31,8.73,4230.168,105.5
1985-02-01,8.74,4230.168,106.0
1985-02-02,8.74,4230.168,106.0
1985-02-03,8.74,4230.168,106.0
1985-02-04,8.61,4230.168,106.0
1985-02-05,8.36,4230.168,106.0
1985-02-06,8.22,4230.168,106.0
1985-02-07,8.41,4230.168,106.0
1985-02-08,8.49,4230.168,106.0
1985-02-09,8.49,4230.168,106.0
1985-02-10,8.49,4230.168,106.0
1985-02-11,8.3,4230.168,106.0
1985-02-12,8.3,4230.168,106.0
1985-02-13,8.61,4230.168,106.0
1985-02-14,8.59,4230.168,106.0
1985-02-15,8.53,4230.168,106.0
1985-02-16,8.53,4230.168,106.0
1985-02-17,8.53,4230.168,106.0
1985-02-18,8.53,4230.168,106.0
1985-02-19,8.63,4230.168,106.0
1985-02-20,8.67,4230.168,106.0
1985-02-21,8.67,4230.168,106.0
1985-02-22,8.5,4230.168,106.0
1985-02-23,8.5,4230.168,106.0
1985-02-24,8.5,4230.168,106.0
1985-02-25,8.52,4230.168,106.0
1985-02-26,8.04,4230.168,106.0
1985-02-27,8.06,4230.168,106.0
1985-02-28,8.74,4230.168,106.0
1985-03-01,8.74,4230.168,106.4
1985-03-02,8.74,4230.168,106.4
1985-03-03,8.74,4230.168,106.4
1985-03-04,8.73,4230.168,106.4
1985-03-05,8.53,4230.168,106.4
1985-03-06,8.21,4230.168,106.4
1985-03-07,8.47,4230.168,106.4
1985-03-08,8.42,4230.168,106.4
1985-03-09,8.42,4230.168,106.4
1985-03-10,8.42,4230.168,106.4
1985-03-11,8.26,4230.168,106.4
1985-03-12,8.53,4230.168,106.4
1985-03-13,9.12,4230.168,106.4
1985-03-14,9.12,4230.168,106.4
1985-03-15,8.81,4230.168,106.4
1985-03-16,8.81,4230.168,106.4
1985-03-17,8.81,4230.168,106.4
1985-03-18,8.62,4230.168,106.4
1985-03-19,8.62,4230.168,106.4
1985-03-20,8.49,4230.168,106.4
1985-03-21,8.6,4230.168,106.4
1985-03-22,8.61,4230.168,106.4
1985-03-23,8.61,4230.168,106.4
1985-03-24,8.61,4230.168,106.4
1985-03-25,8.45,4230.168,106.4
1985-03-26,7.99,4230.168,106.4
1985-03-27,7.79,4230.168,106.4
1985-03-28,8.89,4230.168,106.4
1985-03-29,8.58,4230.168,106.4
1985-03-30,8.58,4230.168,106.4
1985-03-31,8.58,4230.168,106.4
1985-04-01,8.83,4294.887,106.9
1985-04-02,8.79,4294.887,106.9
1985-04-03,8.49,4294.887,106.9
1985-04-04,8.56,4294.887,106.9
1985-04-05,8.14,4294.887,106.9
1985-04-06,8.14,4294.887,106.9
1985-04-07,8.14,4294.887,106.9
1985-04-08,8.58,4294.887,106.9
1985-04-09,8.68,4294.887,106.9
1985-04-10,8.94,4294.887,106.9
1985-04-11,8.81,4294.887,106.9
1985-04-12,8.49,4294.887,106.9
1985-04-13,8.49,4294.887,106.9
1985-04-14,8.49,4294.887,106.9
1985-04-15,8.57,4294.887,106.9
1985-04-16,8.3,4294.887,106.9
1985-04-17,8.09,4294.887,106.9
1985-04-18,7.84,4294.887,106.9
1985-04-19,7.6,4294.887,106.9
1985-04-20,7.6,4294.887,106.9
1985-04-21,7.6,4294.887,106.9
1985-04-22,7.52,4294.887,106.9
1985-04-23,7.88,4294.887,106.9
1985-04-24,7.81,4294.887,106.9
1985-04-25,8.23,4294.887,106.9
1985-04-26,8.14,4294.887,106.9
1985-04-27,8.14,4294.887,106.9
1985-04-28,8.14,4294.887,106.9
1985-04-29,8.41,4294.887,106.9
1985-04-30,8.58,4294.887,106.9
1985-05-01,8.83,4294.887,107.3
1985-05-02,8.83,4294.887,107.3
1985-05-03,8.28,4294.887,107.3
1985-05-04,8.28,4294.887,107.3
1985-05-05,8.28,4294.887,107.3
1985-05-06,7.97,4294.887,107.3
1985-05-07,7.98,4294.887,107.3
1985-05-08,7.71,4294.887,107.3
1985-05-09,8.08,4294.887,107.3
1985-05-10,8.18,4294.887,107.3
1985-05-11,8.18,4294.887,107.3
1985-05-12,8.18,4294.887,107.3
1985-05-13,8.16,4294.887,107.3
1985-05-14,8.02,4294.887,107.3
1985-05-15,8.17,4294.887,107.3
1985-05-16,8.24,4294.887,107.3
1985-05-17,8.0,4294.887,107.3
1985-05-18,8.0,4294.887,107.3
1985-05-19,8.0,4294.887,107.3
1985-05-20,7.75,4294.887,107.3
1985-05-21,7.65,4294.887,107.3
1985-05-22,7.76,4294.887,107.3
1985-05-23,7.8,4294.887,107.3
1985-05-24,7.46,4294.887,107.3
1985-05-25,7.46,4294.887,107.3
1985-05-26,7.46,4294.887,107.3
1985-05-27,7.46,4294.887,107.3
1985-05-28,7.71,4294.887,107.3
1985-05-29,7.87,4294.887,107.3
1985-05-30,7.71,4294.887,107.3
1985-05-31,7.64,4294.887,107.3
1985-06-01,7.64,4294.887,107.6
1985-06-02,7.64,4294.887,107.6
1985-06-03,7.84,4294.887,107.6
1985-06-04,7.91,4294.887,107.6
1985-06-05,7.87,4294.887,107.6
1985-06-06,7.77,4294.887,107.6
1985-06-07,7.6,4294.887,107.6
1985-06-08,7.6,4294.887,107.6
1985-06-09,7.6,4294.887,107.6
1985-06-10,7.76,4294.887,107.6
1985-06-11,7.62,4294.887,107.6
1985-06-12,7.4,4294.887,107.6
1985-06-13,7.38,4294.887,107.6
1985-06-14,7.27,4294.887,107.6
1985-06-15,7.27,4294.887,107.6
1985-06-16,7.27,4294.887,107.6
1985-06-17,7.25,4294.887,107.6
1985-06-18,6.77,4294.887,107.6
1985-06-19,6.73,4294.887,107.6
1985-06-20,7.34,4294.887,107.6
1985-06-21,7.41,4294.887,107.6
1985-06-22,7.41,4294.887,107.6
1985-06-23,7.41,4294.887,107.6
1985-06-24,7.59,4294.887,107.6
1985-06-25,7.6,4294.887,107.6
1985-06-26,7.46,4294.887,107.6
1985-06-27,7.74,4294.887,107.6
1985-06-28,7.95,4294.887,107.6
1985-06-29,7.95,4294.887,107.6
1985-06-30,7.95,4294.887,107.6
1985-07-01,8.12,4386.773,107.8
1985-07-02,8.13,4386.773,107.8
1985-07-03,8.58,4386.773,107.8
1985-07-04,8.58,4386.773,107.8
1985-07-05,8.05,4386.773,107.8
1985-07-06,8.05,4386.773,107.8
1985-07-07,8.05,4386.773,107.8
1985-07-08,8.13,4386.773,107.8
1985-07-09,7.96,4386.773,107.8
1985-07-10,7.7,4386.773,107.8
1985-07-11,7.8,4386.773,107.8
1985-07-12,7.67,4386.773,107.8
1985-07-13,7.67,4386.773,107.8
1985-07-14,7.67,4386.773,107.8
1985-07-15,7.71,4386.773,107.8
1985-07-16,7.58,4386.773,107.8
1985-07-17,8.26,4386.773,107.8
1985-07-18,8.01,4386.773,107.8
1985-07-19,7.91,4386.773,107.8
1985-07-20,7.91,4386.773,107.8
1985-07-21,7.91,4386.773,107.8
1985-07-22,8.07,4386.773,107.8
1985-07-23,7.83,4386.773,107.8
1985-07-24,7.55,4386.773,107.8
1985-07-25,7.49,4386.773,107.8
1985-07-26,7.41,4386.773,107.8
1985-07-27,7.41,4386.773,107.8
1985-07-28,7.41,4386.773,107.8
1985-07-29,7.6,4386.773,107.8
1985-07-30,7.57,4386.773,107.8
1985-07-31,8.61,4386.773,107.8
1985-08-01,8.26,4386.773,108.0
1985-08-02,7.94,4386.773,108.0
1985-08-03,7.94,4386.773,108.0
1985-08-04,7.94,4386.773,108.0
1985-08-05,7.85,4386.773,108.0
1985-08-06,7.76,4386.773,108.0
1985-08-07,7.73,4386.773,108.0
1985-08-08,7.68,4386.773,108.0
1985-08-09,7.61,4386.773,108.0
1985-08-10,7.61,4386.773,108.0
1985-08-11,7.61,4386.773,108.0
1985-08-12,7.85,4386.773,108.0
1985-08-13,8.02,4386.773,108.0
1985-08-14,8.75,4386.773,108.0
1985-08-15,8.53,4386.773,108.0
1985-08-16,8.22,4386.773,108.0
1985-08-17,8.22,4386.773,108.0
1985-08-18,8.22,4386.773,108.0
1985-08-19,7.99,4386.773,108.0
1985-08-20,7.67,4386.773,108.0
1985-08-21,7.57,4386.773,108.0
1985-08-22,7.79,4386.773,108.0
1985-08-23,7.69,4386.773,108.0
1985-08-24,7.69,4386.773,108.0
1985-08-25,7.69,4386.773,108.0
1985-08-26,7.86,4386.773,108.0
1985-08-27,7.93,4386.773,108.0
1985-08-28,7.82,4386.773,108.0
1985-08-29,7.81,4386.773,108.0
1985-08-30,7.8,4386.773,108.0
1985-08-31,7.8,4386.773,108.0
1985-09-01,7.8,4386.773,108.3
1985-09-02,7.8,4386.773,108.3
1985-09-03,8.24,4386.773,108.3
1985-09-04,7.91,4386.773,108.3
1985-09-05,7.72,4386.773,108.3
1985-09-06,7.68,4386.773,108.3
1985-09-07,7.68,4386.773,108.3
1985-09-08,7.68,4386.773,108.3
1985-09-09,7.95,4386.773,108.3
1985-09-10,7.83,4386.773,108.3
1985-09-11,8.03,4386.773,108.3
1985-09-12,7.95,4386.773,108.3
1985-09-13,7.77,4386.773,108.3
1985-09-14,7.77,4386.773,108.3
1985-09-15,7.77,4386.773,108.3
1985-09-16,8.06,4386.773,108.3
1985-09-17,7.82,4386.773,108.3
1985-09-18,7.82,4386.773,108.3
1985-09-19,8.03,4386.773,108.3
1985-09-20,7.93,4386.773,108.3
1985-09-21,7.93,4386.773,108.3
1985-09-22,7.93,4386.773,108.3
1985-09-23,7.92,4386.773,108.3
1985-09-24,7.85,4386.773,108.3
1985-09-25,8.15,4386.773,108.3
1985-09-26,7.87,4386.773,108.3
1985-09-27,7.97,4386.773,108.3
1985-09-28,7.97,4386.773,108.3
1985-09-29,7.97,4386.773,108.3
1985-09-30,8.84,4386.773,108.3
1985-10-01,8.26,4444.094,108.7
1985-10-02,7.97,4444.094,108.7
1985-10-03,7.9,4444.094,108.7
1985-10-04,7.73,4444.094,108.7
1985-10-05,7.73,4444.094,108.7
1985-10-06,7.73,4444.094,108.7
1985-10-07,7.8,4444.094,108.7
1985-10-08,7.7,4444.094,108.7
1985-10-09,8.32,4444.094,108.7
1985-10-10,8.28,4444.094,108.7
1985-10-11,7.94,4444.094,108.7
1985-10-12,7.94,4444.094,108.7
1985-10-13,7.94,4444.094,108.7
1985-10-14,7.94,4444.094,108.7
1985-10-15,8.16,4444.094,108.7
1985-10-16,7.98,4444.094,108.7
1985-10-17,7.99,4444.094,108.7
1985-10-18,8.0,4444.094,108.7
1985-10-19,8.0,4444.094,108.7
1985-10-20,8.0,4444.094,108.7
1985-10-21,8.15,4444.094,108.7
1985-10-22,8.11,4444.094,108.7
1985-10-23,8.71,4444.094,108.7
1985-10-24,8.22,4444.094,108.7
1985-10-25,7.87,4444.094,108.7
1985-10-26,7.87,4444.094,108.7
1985-10-27,7.87,4444.094,108.7
1985-10-28,7.86,4444.094,108.7
1985-10-29,7.73,4444.094,108.7
1985-10-30,7.8,4444.094,108.7
1985-10-31,8.08,4444.094,108.7
1985-11-01,8.32,4444.094,109.0
1985-11-02,8.32,4444.094,109.0
1985-11-03,8.32,4444.094,109.0
1985-11-04,8.33,4444.094,109.0
1985-11-05,8.29,4444.094,109.0
1985-11-06,8.42,4444.094,109.0
1985-11-07,8.18,4444.094,109.0
1985-11-08,7.87,4444.094,109.0
1985-11-09,7.87,4444.094,109.0
1985-11-10,7.87,4444.094,109.0
1985-11-11,7.87,4444.094,109.0
1985-11-12,8.03,4444.094,109.0
1985-11-13,7.97,4444.094,109.0
1985-11-14,7.95,4444.094,109.0
1985-11-15,8.58,4444.094,109.0
1985-11-16,8.58,4444.094,109.0
1985-11-17,8.58,4444.094,109.0
1985-11-18,7.81,4444.094,109.0
1985-11-19,7.29,4444.094,109.0
1985-11-20,8.12,4444.094,109.0
1985-11-21,8.04,4444.094,109.0
1985-11-22,7.41,4444.094,109.0
1985-11-23,7.41,4444.094,109.0
1985-11-24,7.41,4444.094,109.0
1985-11-25,7.94,4444.094,109.0
1985-11-26,7.9,4444.094,109.0
1985-11-27,7.88,4444.094,109.0
1985-11-28,7.88,4444.094,109.0
1985-11-29,8.54,4444.094,109.0
1985-11-30,8.54,4444.094,109.0
1985-12-01,8.54,4444.094,109.3
1985-12-02,8.56,4444.094,109.3
1985-12-03,8.68,4444.094,109.3
1985-12-04,8.69,4444.094,109.3
1985-12-05,8.29,4444.094,109.3
1985-12-06,7.99,4444.094,109.3
1985-12-07,7.99,4444.094,109.3
1985-12-08,7.99,4444.094,109.3
1985-12-09,8.02,4444.094,109.3
1985-12-10,7.93,4444.094,109.3
1985-12-11,7.99,4444.094,109.3
1985-12-12,7.9,4444.094,109.3
1985-12-13,7.84,4444.094,109.3
1985-12-14,7.84,4444.094,109.3
1985-12-15,7.84,4444.094,109.3
1985-12-16,8.0,4444.094,109.3
1985-12-17,7.93,4444.094,109.3
1985-12-18,8.98,4444.094,109.3
1985-12-19,8.17,4444.094,109.3
1985-12-20,7.99,4444.094,109.3
1985-12-21,7.99,4444.094,109.3
1985-12-22,7.99,4444.094,109.3
1985-12-23,8.03,4444.094,109.3
1985-12-24,7.97,4444.094,109.3
1985-12-25,7.97,4444.094,109.3
1985-12-26,8.0,4444.094,109.3
1985-12-27,7.62,4444.094,109.3
1985-12-28,7.62,4444.094,109.3
1985-12-29,7.62,4444.094,109.3
1985-12-30,9.08,4444.094,109.3
1985-12-31,13.46,4444.094,109.3
1986-01-01,13.46,4507.894,109.6
1986-01-02,8.76,4507.894,109.6
1986-01-03,8.34,4507.894,109.6
1986-01-04,8.34,4507.894,109.6
1986-01-05,8.34,4507.894,109.6
1986-01-06,8.0,4507.894,109.6
1986-01-07,7.82,4507.894,109.6
1986-01-08,7.79,4507.894,109.6
1986-01-09,7.93,4507.894,109.6
1986-01-10,7.87,4507.894,109.6
1986-01-11,7.87,4507.894,109.6
1986-01-12,7.87,4507.894,109.6
1986-01-13,8.08,4507.894,109.6
1986-01-14,7.94,4507.894,109.6
1986-01-15,8.04,4507.894,109.6
1986-01-16,7.92,4507.894,109.6
1986-01-17,7.8,4507.894,109.6
1986-01-18,7.8,4507.894,109.6
1986-01-19,7.8,4507.894,109.6
1986-01-20,7.8,4507.894,109.6
1986-01-21,7.96,4507.894,109.6
1986-01-22,8.01,4507.894,109.6
1986-01-23,7.89,4507.894,109.6
1986-01-24,7.79,4507.894,109.6
1986-01-25,7.79,4507.894,109.6
1986-01-26,7.79,4507.894,109.6
1986-01-27,7.95,4507.894,109.6
1986-01-28,7.85,4507.894,109.6
1986-01-29,7.78,4507.894,109.6
1986-01-30,8.02,4507.894,109.6
1986-01-31,8.09,4507.894,109.6
1986-02-01,8.09,4507.894,109.3
1986-02-02,8.09,4507.894,109.3
1986-02-03,8.02,4507.894,109.3
1986-02-04,7.79,4507.894,109.3
1986-02-05,7.69,4507.894,109.3
1986-02-06,7.73,4507.894,109.3
1986-02-07,7.8,4507.894,109.3
1986-02-08,7.8,4507.894,109.3
1986-02-09,7.8,4507.894,109.3
1986-02-10,7.92,4507.894,109.3
1986-02-11,7.84,4507.894,109.3
1986-02-12,8.03,4507.894,109.3
1986-02-13,7.89,4507.894,109.3
1986-02-14,7.75,4507.894,109.3
1986-02-15,7.75,4507.894,109.3
1986-02-16,7.75,4507.894,109.3
1986-02-17,7.75,4507.894,109.3
1986-02-18,8.09,4507.894,109.3
1986-02-19,7.91,4507.894,109.3
1986-02-20,7.82,4507.894,109.3
1986-02-21,7.73,4507.894,109.3
1986-02-22,7.73,4507.894,109.3
1986-02-23,7.73,4507.894,109.3
1986-02-24,7.89,4507.894,109.3
1986-02-25,7.88,4507.894,109.3
1986-02-26,7.95,4507.894,109.3
1986-02-27,7.91,4507.894,109.3
1986-02-28,7.95,4507.894,109.3
1986-03-01,7.95,4507.894,108.8
1986-03-02,7.95,4507.894,108.8
1986-03-03,7.93,4507.894,108.8
1986-03-04,7.76,4507.894,108.8
1986-03-05,7.77,4507.894,108.8
1986-03-06,7.66,4507.894,108.8
1986-03-07,7.39,4507.894,108.8
1986-03-08,7.39,4507.894,108.8
1986-03-09,7.39,4507.894,108.8
1986-03-10,7.42,4507.894,108.8
1986-03-11,7.53,4507.894,108.8
1986-03-12,7.88,4507.894,108.8
1986-03-13,7.56,4507.894,108.8
1986-03-14,7.39,4507.894,108.8
1986-03-15,7.39,4507.894,108.8
1986-03-16,7.39,4507.894,108.8
1986-03-17,7.6,4507.894,108.8
1986-03-18,7.55,4507.894,108.8
1986-03-19,7.38,4507.894,108.8
1986-03-20,7.25,4507.894,108.8
1986-03-21,7.17,4507.894,108.8
1986-03-22,7.17,4507.894,108.8
1986-03-23,7.17,4507.894,108.8
1986-03-24,7.24,4507.894,108.8
1986-03-25,7.35,4507.894,108.8
1986-03-26,7.41,4507.894,108.8
1986-03-27,7.42,4507.894,108.8
1986-03-28,7.11,4507.894,108.8
1986-03-29,7.11,4507.894,108.8
1986-03-30,7.11,4507.894,108.8
1986-03-31,8.06,4507.894,108.8
1986-04-01,7.49,4545.34,108.6
1986-04-02,7.45,4545.34,108.6
1986-04-03,7.44,4545.34,108.6
1986-04-04,6.97,4545.34,108.6
1986-04-05,6.97,4545.34,108.6
1986-04-06,6.97,4545.34,108.6
1986-04-07,7.09,4545.34,108.6
1986-04-08,6.96,4545.34,108.6
1986-04-09,6.92,4545.34,108.6
1986-04-10,7.11,4545.34,108.6
1986-04-11,6.87,4545.34,108.6
1986-04-12,6.87,4545.34,108.6
1986-04-13,6.87,4545.34,108.6
1986-04-14,6.99,4545.34,108.6
1986-04-15,7.07,4545.34,108.6
1986-04-16,7.02,4545.34,108.6
1986-04-17,6.79,4545.34,108.6
1986-04-18,6.71,4545.34,108.6
1986-04-19,6.71,4545.34,108.6
1986-04-20,6.71,4545.34,108.6
1986-04-21,7.0,4545.34,108.6
1986-04-22,7.14,4545.34,108.6
1986-04-23,7.37,4545.34,108.6
1986-04-24,6.99,4545.34,108.6
1986-04-25,6.78,4545.34,108.6
1986-04-26,6.78,4545.34,108.6
1986-04-27,6.78,4545.34,108.6
1986-04-28,6.9,4545.34,108.6
1986-04-29,6.87,4545.34,108.6
1986-04-30,7.05,4545.34,108.6
1986-05-01,7.13,4545.34,108.9
1986-05-02,6.86,4545.34,108.9
1986-05-03,6.86,4545.34,108.9
1986-05-04,6.86,4545.34,108.9
1986-05-05,6.88,4545.34,108.9
1986-05-06,6.73,4545.34,108.9
1986-05-07,6.74,4545.34,108.9
1986-05-08,6.84,4545.34,108.9
1986-05-09,6.78,4545.34,108.9
1986-05-10,6.78,4545.34,108.9
1986-05-11,6.78,4545.34,108.9
1986-05-12,6.92,4545.34,108.9
1986-05-13,6.85,4545.34,108.9
1986-05-14,6.82,4545.34,108.9
1986-05-15,7.0,4545.34,108.9
1986-05-16,6.8,4545.34,108.9
1986-05-17,6.8,4545.34,108.9
1986-05-18,6.8,4545.34,108.9
1986-05-19,6.89,4545.34,108.9
1986-05-20,6.86,4545.34,108.9
1986-05-21,6.96,4545.34,108.9
1986-05-22,6.87,4545.34,108.9
1986-05-23,6.79,4545.34,108.9
1986-05-24,6.79,4545.34,108.9
1986-05-25,6.79,4545.34,108.9
1986-05-26,6.79,4545.34,108.9
1986-05-27,6.98,4545.34,108.9
1986-05-28,6.97,4545.34,108.9
1986-05-29,6.84,4545.34,108.9
1986-05-30,6.84,4545.34,108.9
1986-05-31,6.84,4545.34,108.9
1986-06-01,6.84,4545.34,109.5
1986-06-02,7.05,4545.34,109.5
1986-06-03,7.1,4545.34,109.5
1986-06-04,7.16,4545.34,109.5
1986-06-05,6.99,4545.34,109.5
1986-06-06,6.85,4545.34,109.5
1986-06-07,6.85,4545.34,109.5
1986-06-08,6.85,4545.34,109.5
1986-06-09,7.0,4545.34,109.5
1986-06-10,6.87,4545.34,109.5
1986-06-11,6.84,4545.34,109.5
1986-06-12,6.9,4545.34,109.5
1986-06-13,6.84,4545.34,109.5
1986-06-14,6.84,4545.34,109.5
1986-06-15,6.84,4545.34,109.5
1986-06-16,6.95,4545.34,109.5
1986-06-17,6.83,4545.34,109.5
1986-06-18,6.87,4545.34,109.5
1986-06-19,6.88,4545.34,109.5
1986-06-20,6.83,4545.34,109.5
1986-06-21,6.83,4545.34,109.5
1986-06-22,6.83,4545.34,109.5
1986-06-23,6.91,4545.34,109.5
1986-06-24,6.88,4545.34,109.5
1986-06-25,6.84,4545.34,109.5
1986-06-26,6.85,4545.34,109.5
1986-06-27,6.82,4545.34,109.5
1986-06-28,6.82,4545.34,109.5
1986-06-29,6.82,4545.34,109.5
1986-06-30,7.72,4545.34,109.5
1986-07-01,6.97,4607.669,109.5
1986-07-02,7.12,4607.669,109.5
1986-07-03,6.87,4607.669,109.5
1986-07-04,6.87,4607.669,109.5
1986-07-05,6.87,4607.669,109.5
1986-07-06,6.87,4607.669,109.5
1986-07-07,6.93,4607.669,109.5
1986-07-08,6.88,4607.669,109.5
1986-07-09,6.8,4607.669,109.5
1986-07-10,6.78,4607.669,109.5
1986-07-11,6.47,4607.669,109.5
1986-07-12,6.47,4607.669,109.5
1986-07-13,6.47,4607.669,109.5
1986-07-14,6.48,4607.669,109.5
1986-07-15,6.39,4607.669,109.5
1986-07-16,6.54,4607.669,109.5
1986-07-17,6.5,4607.669,109.5
1986-07-18,6.38,4607.669,109.5
